movie_id,movie_cd,title,release_date,poster_image_url,kinolights_url,priority_reason
2021,TMDB-333339,레디 플레이어 원,2018-03-28,https://image.tmdb.org/t/p/w500/j4TIfwFrm8WnckByTnMFEAuIVju.jpg,,TAGGED
2686,TMDB-953,마다가스카,2005-05-25,https://image.tmdb.org/t/p/w500/7BeMHBgS6nUaxj6w0hGhsiK827c.jpg,,TAGGED
1453,20217742,샹치와 텐 링즈의 전설,2021-09-01,https://image.tmdb.org/t/p/w500/14L4NGrqO4r7gJtVRiSRP5rNsL5.jpg,,TAGGED
336,20140694,퓨리,2014-10-15,https://image.tmdb.org/t/p/w500/dYwwlFLd8WNrfa3s6HBzAbH3QXG.jpg,,TAGGED
1124,20030047,모노노케 히메,1997-07-12,https://image.tmdb.org/t/p/w500/lLftgg4iFyDwuodra3Isr41y2Lq.jpg,,TAGGED
1194,20040745,인크레더블,2004-10-27,https://image.tmdb.org/t/p/w500/11Byg6rHkKIvSehlW3R4pcUj8J.jpg,,TAGGED
2732,TMDB-68726,퍼시픽 림,2013-07-11,https://image.tmdb.org/t/p/w500/BWJhHHqeW5oCRvqLXF5twAFAga.jpg,,TAGGED
5,20040734,노트북,2004-06-25,https://image.tmdb.org/t/p/w500/ntdgcdsmMuHd9s4oEKTvWDiUyU7.jpg,,TAGGED
2798,TMDB-436969,더 수어사이드 스쿼드,2021-07-28,https://image.tmdb.org/t/p/w500/1FiLuxuowOusZAG1vvI4TorMuNG.jpg,,TAGGED
2697,TMDB-1930,어메이징 스파이더맨,2012-06-23,https://image.tmdb.org/t/p/w500/a1Kup5VnmxjAHnsT3Sz7RtrC9UU.jpg,,TAGGED
2760,TMDB-209112,배트맨 대 슈퍼맨: 저스티스의 시작,2016-03-23,https://image.tmdb.org/t/p/w500/nfdgwCossZkIEEaQ4iR80mX2iR3.jpg,,TAGGED
2778,TMDB-301528,토이 스토리 4,2019-06-19,https://image.tmdb.org/t/p/w500/9P8IX4UyH3QFLL4MV6GZyuOB7Ue.jpg,,TAGGED
2338,TMDB-791373,잭 스나이더의 저스티스 리그,2021-03-18,https://image.tmdb.org/t/p/w500/qd7iPB26bwMPZqRcnflzAeDkMn.jpg,,TAGGED
1167,20040670,맨 온 파이어,2004-04-23,https://image.tmdb.org/t/p/w500/fGVxyJRrDCPMH22DnbPYePwlvSU.jpg,,TAGGED
229,20112173,리얼 스틸,2011-09-28,https://image.tmdb.org/t/p/w500/lbN080kn6nzq978jqsdgxci9llR.jpg,,TAGGED
1643,TMDB-694,샤이닝,1980-05-23,https://image.tmdb.org/t/p/w500/aaItbIXZlC2C7Arg3PI0IglKi0.jpg,,TAGGED
1574,TMDB-311,원스 어폰 어 타임 인 아메리카,1984-05-23,https://image.tmdb.org/t/p/w500/xbuc6sjIIopkA1Ep24rR6yCw0DK.jpg,,TAGGED
2743,TMDB-102382,어메이징 스파이더맨 2,2014-04-16,https://image.tmdb.org/t/p/w500/eYaFLrKuEdzrGw6XG5ZTVciH28v.jpg,,TAGGED
658,20234797,헝거게임: 노래하는 새와 뱀의 발라드,2023-11-15,https://image.tmdb.org/t/p/w500/9f9YsmXoy9ghqZKIVuKHkmGGZCY.jpg,,TAGGED
1957,TMDB-152601,그녀,2013-12-18,https://image.tmdb.org/t/p/w500/thUJI82kWMxA2jtjLtPxDIj67tY.jpg,,TAGGED
1929,TMDB-68718,장고: 분노의 추적자,2012-12-25,https://image.tmdb.org/t/p/w500/AoH4YLDdxAHraeT336sc9nOIaX0.jpg,,TAGGED
740,TMDB-50620,브레이킹 던 Part 2,2012-11-13,https://image.tmdb.org/t/p/w500/Akxxrqg1Zb6pLvj3MxlHCNFWDf0.jpg,,TAGGED
1128,20030191,매트릭스 3: 레볼루션,2003-11-05,https://image.tmdb.org/t/p/w500/wLS7CaUNyz4hVwCxj7mXhX66A7r.jpg,,TAGGED
158,20090578,바스터즈: 거친 녀석들,2009-08-02,https://image.tmdb.org/t/p/w500/4eQ2DQi2Vb8oYN9IRAca8vaALNl.jpg,,TAGGED
1525,TMDB-78,블레이드 러너,1982-06-25,https://image.tmdb.org/t/p/w500/6yXqNiVIoJcMhio10Nkb5QMNeh8.jpg,,TAGGED
2394,TMDB-976573,엘리멘탈,2023-06-14,https://image.tmdb.org/t/p/w500/w7eApyAshbepBnDyYRjSeGyRHi2.jpg,,TAGGED
289,20127634,메리다와 마법의 숲,2012-06-21,https://image.tmdb.org/t/p/w500/uzVUEQ6PPGGsETviLwVKSzS8OUG.jpg,,TAGGED
2782,TMDB-324552,존 윅: 리로드,2017-02-08,https://image.tmdb.org/t/p/w500/7IEjgGVcOT3kTIb42yFLPVjSvot.jpg,,TAGGED
1995,TMDB-283995,가디언즈 오브 갤럭시 Vol. 2,2017-04-19,https://image.tmdb.org/t/p/w500/uDuwGhQgffd5GQ695oUfy5oZGqP.jpg,,TAGGED
1844,TMDB-19404,용감한 자가 신부를 데려가리,1995-10-20,https://image.tmdb.org/t/p/w500/2CAL2433ZeIihfX1Hb2139CX0pW.jpg,,TAGGED
2723,TMDB-49521,맨 오브 스틸,2013-06-12,https://image.tmdb.org/t/p/w500/8Qx9fp2lZJU4v67jks6MmOMBCQg.jpg,,TAGGED
